"id","title","description","link"
566,E-Learning Spiritual Kristen: Mandat Budaya yang ber-AKHLAK,"<br><p style="" text-align: justify"">
Pimpinan dan karyawan Kristen Profesional di Telkom perlu memahami dan menyadari bahwa dalam mewujudkan core value akhlak perlu memahami mandat Budaya. Terealisasikannya nilai-nilai spiritual Kristen yang mendasari core value akhlak dalam diri para karyawan, dapat menjadi modal bagi perusahaan untuk mencapai kemajuan dan keunggulan kompetitif. Untuk itu, diperlukan pemahaman mengenai konsepsi mendasar tentang mandat budaya yang akan dipelajari dalam E-Learning ini
",https://mydigilearn.id/courses/566/e-learning-spiritual-kristen:-mandat-budaya-yang-ber-akhlak
653,Procurement Excellence Academy : Tendering Best Practice,"<span style=""color: rgb(35, 36, 40);"">Course ini bertujuan untuk meningkatkan kapabilitas <strong style=""color: rgb(0, 0, 0);"">dan kesiapan karyawan</strong> <span style=""color: rgb(35, 36, 40);"">TelkomGroup dalam pelaksanaan transformasi &amp; implementasi Procurement Excellence, sesuai dengan program Kementerian BUMN, yang berbasiskan Global Practice Center-Led Procurement, sehingga terwujud business effectiveness dan efficiency di Procurement TelkomGroup. <strong style=""color: rgb(35, 36, 40);"">Pada course tendering best practice ini akan dibahas</strong><span style=""color: rgb(35, 36, 40);""> tentang <strong style=""color: rgb(0, 0, 0);"">strategi pengadaan,</strong> pentingnya proses tendering, hingga diharapkan <strong style=""color: rgb(0, 0, 0);"">seorang karyawan </strong><span style=""color: rgb(35, 36, 40);"">&nbsp;dapat mengidentifikasi kerangka kerja yang digunakan untuk pengembangan proses Tendering<br>",https://mydigilearn.id/courses/653/procurement-excellence-academy-tendering-best-practice
694,Use Case Agriculture & Poultry,"Pada kesempatan ini, Peserta akan mempelajari case-case yang terkait dengan Cluster Agriculture &amp; Poultry. Pastikan menyelesaikan materi hingga akhir agar poin dapat bertambah, ya!",https://mydigilearn.id/courses/694/use-case-agriculture-and-poultry
654,Program Corporate Strategy 5 Bold Moves,Program Corporate Strategy 5 Bold Moves,https://mydigilearn.id/courses/654/program-corporate-strategy-5-bold-moves
86,Contact Center,Contact Center,https://mydigilearn.id/courses/86/contact-center
762,Certification Exam Preparation: Professional Scrum Developer (PSD I),"Course pembelajaran ini disusun untuk dapat membantu Anda menjadi Professional Scrum Developer melalui sertifikasi PSD I oleh Scrum.org yang akan Anda ambil. Course ini diharapkan mampu memberikan pemahaman untuk dapat sukses dan lulus asesmen. Sertifikasi menunjukkan bahwa Anda merupakan peserta tes yang baik dan memahami setiap detil dan konten dari Scrum Guide sebagai dasar pemahaman terhadap Scrum. Dari sana, tentunya Anda tetap perlu untuk melatih kemampuan dalam penerapan Scrum pada projek nyata dan pekerjaan sehari-hari.",https://mydigilearn.id/courses/762/certification-exam-preparation-professional-scrum-developer-psd-i
153,Teknologi NTE,"<span style=""color: rgb(119, 119, 119);"">Course Teknologi NTE ini dirancang untuk agar peserta mampu memahami dan melakukan instalasi serta konfigurasi NTE yang digunakan pada IndiHomePeserta akan mempelajari:1. Overview CPE IndiHome2. Smartphone untuk Konfigurasi ONT3. Konfigurasi ONT pada IndiHome4. Konfigurasi STB Hybrid5. Kabel sebagai Koneksi NTE6. Konfigurasi Smart TV",https://mydigilearn.id/courses/153/teknologi-nte
87,Indonesia Scrum Product Owner,in this training you will&nbsp;Understanding impact of agile on project organizationClarity on the role of product ownerUnderstanding of good product leadershipPractical knowledge of product ownership tools and frameworks,https://mydigilearn.id/courses/87/indonesia-scrum-product-owner
165,Konfigurasi IP untuk IndiHome,E - Learning ini membahas terkait dengan materi Konfigurasi IP untuk IndiHomeMateri yang akan dibahas:<ol><li>Overview Protocol OSI &amp; TCP/IP</li><li>Komponen Network pada IndiHome Triple Play</li><li>IP Address versi 4 dan Implementasinya pada IndiHome</li></ol>,https://mydigilearn.id/courses/165/konfigurasi-ip-untuk-indihome
77,Agile Fundamental Training,"Understanding of what it means to be ""Agile""&nbsp;Benefits of implementing agile frameworks and practices&nbsp;Understanding iterative versus continuous workflow&nbsp;Knowledge of Kanban, Scrum, Lean (Startup) principles Practical experience in applying agile methods, via simulations and workshopping client scenarios&nbsp;Action plan to implement agile frameworks and practices.",https://mydigilearn.id/courses/77/agile-fundamental-training
65,Intrapreneur Fundamental : DISRUPTION IS HERE! Quiz,Intrapreneur Fundamental : Unlock your mindset as an Employee,https://mydigilearn.id/courses/65/intrapreneur-fundamental-:-disruption-is-here!-quiz
480,Business Acumen for Everyone,"Pada course ini, akan dipelajari mengenai dasar-dasar dari business acumen",https://mydigilearn.id/courses/480/business-acumen-for-everyone
747,Code of Conduct (Do's and Don'ts) Cyber Security,Halo! Selamat Datang pada Code of Conduct (Do's and Don'ts) Cyber Security. Pelatihan ini akan mengajak rekan-rekan semua untuk mempelajari lebih dalam terkait dengan Code of Conduct (Do's and Don'ts) Cyber Security.,https://mydigilearn.id/courses/747/code-of-conduct-dos-and-donts-cyber-security
710,Use Case Blue Light (Emergency Services),Pada sesi ini peserta akan mempelajari case terkait solusi: 1. Integrated ICT Solution 2. Layanan PSC SPGDT (sistem Penanggulangan Gawat Darurat Terpadu),https://mydigilearn.id/courses/710/use-case-blue-light-emergency-services
860,Pengembangan Spiritual Kristen: Values Alkitab Memperkuat Implementasi AKHLAK,"<span style=""color: rgb(0, 0, 0)"">Values Alkitab Memperkuat Implementasi AKHLAK",https://mydigilearn.id/courses/860/pengembangan-spiritual-kristen-values-alkitab-memperkuat-implementasi-akhlak
80,Indonesia Scrum Master Training,"in this training, you will learn the basics of Scrum and involve in exercises to bring them into practice. We will extensively go through the scrum roles, events and artifacts. You’ll learn what the agile manifesto means to your organization. And you will leave the training with a ‘blueprint’ of how to implement scrum in your own team.",https://mydigilearn.id/courses/80/indonesia-scrum-master-training
612,Risk Management,"<p class=""ql-align-justify"">Dalam upaya untuk meningkatkan kompetensi dan penyeragaman pemahaman karyawan di bidang risk management, maka perlu pemahaman mengenai konsep dasar manajemen risiko beserta implementasinya untuk memberikan gambaran umum atas proses manajemen risiko dalam pelaksanaan tugas di Unit Kerja Perusahaan sesuai tahapan pada ISO 31000:2018. Dengan begitu, peserta dapat menyajikan kesimpulan risiko dalam suatu periode tertentu pada kegiatan di Unit Kerja Perusahaan.",https://mydigilearn.id/courses/612/risk-management
232,Data Center Awareness,"Pada course ini, peserta akan mempelajari tentang Data Center baik itu Data Center Essential, Market Overview hingga Competition LandscapePeserta akan mempelajari:<ul><li>1. Background</li><li>2. Data Center Essential</li><li>3. DC APAC Market Overview</li><li>4. DC Indonesia Market Overview</li><li>5. DC Indonesia Competition Landscape</li></ul>",https://mydigilearn.id/courses/232/data-center-awareness
97,Pengenalan SDN/NFV,Pengenalan SDN/NFV,https://mydigilearn.id/courses/97/pengenalan-sdnnfv
899,Sekretaris Dewan Komisaris dan Sekretaris Perusahaan,"<span style=""color: rgb(0, 0, 0)"">Dalam e-learning ini, akan dijelaskan mengenai pemahaman fungsi Sekretaris Perusahaan dan Sekretaris Dewan Komisaris untuk karyawan Telkom Group. Pada e-learning ini kita akan memahami mengenai organ utama dan organ pendukung yang berfungsi sebagai pilar dalam tata kelola perusahaan serta tugas pokok dan fungsi yang wajib dijalankan oleh Sekretaris Dewan Komisaris dan Sekretaris Perusahaan",https://mydigilearn.id/courses/899/sekretaris-dewan-komisaris-dan-sekretaris-perusahaan
644,Internet of Things Fundamental,"<p style=""text-align: justify;"">Halo rekan-rekan semua! Apakah kamu penasaran tentang bagaimana IoT berkembang dari waktu ke waktu? Atau ingin mengetahui bagaimana Internet of Things bekerja dalam kehidupan sehari-hari kita? Bersama dengan Dr. Agung Enrico, rekan-rekan dapat mempelajari beberapa hal basic dari Internet of Things. Mulai dari history, device, connectivity dan platform. Simak dan pelajari bersama mengenai pembahasan tersebut pada video pembelajaran ini ya!",https://mydigilearn.id/courses/644/internet-of-things-fundamental
725,Use Case UMKM,"Pada kesempatan ini, Peserta akan mempelajari case-case yang terkait dengan Cluster UMKM. Pastikan menyelesaikan materi hingga akhir agar poin dapat bertambah, ya!",https://mydigilearn.id/courses/725/use-case-umkm
265,Objective and Key Result for Telkomsel,"Pelajari Objective and Key Result melalui Pathway ini ! Melalui pathway ini kamu akan mempelajari goal dan rencana strategis perusahaan terkait kinerja, konsep dan siklus Performance Management System, serta konsep OKR dan bagaimana cara penerapannya",https://mydigilearn.id/courses/265/objective-and-key-result-for-telkomsel
554,DevSecOps Overview & Important Tools,"<br><p class=""ql-align-justify"">DevSecOps adalah singkatan dari pengembangan, keamanan, dan operasi, merupakan sebuah pendekatan budaya, otomatisasi, dan desain platform yang mengintegrasikan keamanan sebagai tanggung jawab bersama di seluruh siklus hidup TI. DevSecOps Overview &amp; Important Tools course ditujukan bagi peserta yang ingin mendapatkan pemahaman yang lebih dalam tentang CI/CD, Jenkins, Docker, Nginx, Jira Testing, &amp; AWS",https://mydigilearn.id/courses/554/devsecops-overview-and-important-tools
723,Manufacture,"Pada kesempatan ini, Peserta akan mempelajari case-case yang terkait dengan Cluster Manufacture. Pastikan menyelesaikan materi hingga akhir agar poin dapat bertambah, ya!",https://mydigilearn.id/courses/723/manufacture
724,Use Case Transportation,"Pada kesempatan ini, Peserta akan mempelajari case-case yang terkait dengan Cluster Transportation. Pastikan menyelesaikan materi hingga akhir agar poin dapat bertambah, ya!",https://mydigilearn.id/courses/724/use-case-transportation
713,Healthcare,Pada sesi ini peserta akan mempelajari case terkait solusi: SIM RS,https://mydigilearn.id/courses/713/healthcare
715,Logistic,Pada sesi ini peserta akan mempelajari case terkait solusi: Distribution Management System,https://mydigilearn.id/courses/715/logistic
716,Media & Communication,"Pada kesempatan ini, Peserta akan mempelajari case-case yang terkait dengan Cluster Media &amp; Communication. Pastikan menyelesaikan materi hingga akhir agar poin dapat bertambah, ya!",https://mydigilearn.id/courses/716/media-and-communication
722,Central Government, ,https://mydigilearn.id/courses/722/central-government
521,Introduction to Relational Databases in SQL,"<br><p class=""ql-align-justify"">Anda menggunakan SQL untuk meng-queri data dari database. Tapi tahukah Anda bahwa ada banyak lagi yang dapat Anda lakukan dengan database? Anda dapat memodelkan fenomena yang berbeda dalam data Anda, serta hubungan di antara mereka. Ini memberikan struktur dan konsistensi data Anda, yang menghasilkan kualitas data yang lebih baik. Dalam course ini, Anda akan mengalaminya secara langsung dengan bekerja dengan dataset nyata yang digunakan untuk menyelidiki afiliasi yang sering menjadi pertanyaan. Mulai dari kolom demi kolom dan tabel demi tabel, Anda akan dapat memahami dan mengagumi potensi penuh dari database. Anda juga akan mempelajari cara membuat tabel dan menentukan hubungannya, serta cara menerapkan integritas dari masing-masing data. Anda juga akan menemukan fitur unik lainnya dari sistem database, seperti constraints.",https://mydigilearn.id/courses/521/introduction-to-relational-databases-in-sql
714,Local Government,"""Pada sesi ini peserta akan mempelajari case terkait solusi: 1. Layanan Internet Pendidikan (Connectivity, Pijar Sekolah, PPDB Online) 2. Simple Desa 3. Smart City""",https://mydigilearn.id/courses/714/local-government
712,Use Case Financial,Pada sesi ini peserta akan mempelajari case terkait solusi Biometric,https://mydigilearn.id/courses/712/use-case-financial
718,Resources & utilities,"Pada kesempatan ini, Peserta akan mempelajari case-case yang terkait dengan Cluster Resources and Utilities. Pastikan menyelesaikan materi hingga akhir agar poin dapat bertambah, ya!",https://mydigilearn.id/courses/718/resources-and-utilities
717,Property,"Pada kesempatan ini, Peserta akan mempelajari case-case yang terkait dengan Cluster Property. Pastikan menyelesaikan materi hingga akhir agar poin dapat bertambah, ya!",https://mydigilearn.id/courses/717/property
720,Tourism & Hospitality,"Pada kesempatan ini, Peserta akan mempelajari case-case yang terkait dengan Cluster Tourism and Hospitality. Pastikan menyelesaikan materi hingga akhir agar poin dapat bertambah, ya!",https://mydigilearn.id/courses/720/tourism-and-hospitality
719,Retail,"Pada kesempatan ini, Peserta akan mempelajari case-case yang terkait dengan Cluster Retail. Pastikan menyelesaikan materi hingga akhir agar poin dapat bertambah, ya!",https://mydigilearn.id/courses/719/retail
564,Neural Network & Deep Learning,"<br><p class=""ql-align-justify"">Course ini merupakan lanjutan dari course Time Series &amp; Forecasting, peserta diharapkan telah mengakses dan menyelesaikan terlebih dahulu course tersebut sebelum mengakses course ini. Kembangkan artificial neural networks yang dapat mengenali wajah, pola tulisan tangan, dan merupakan inti dari beberapa model kognitif paling mutakhir dalam AI landscape. Anda akan belajar membuat backpropagation neural network dari awal, dan menggunakan neural network untuk tugas klasifikasi. Course ini merupakan modul terakhir dari seluruh rangkaian course di dalam Pathway Data Science. Materi yang akan dibahas meliputi Architecture Neural Network, Neural Network Model Implementation, Predict Model Neuralnet, Cost Function and Activation Function, Back Propagation, &amp; Case Bank Campaign. Dalam course ini dilengkapi dengan dive deeper sebagai sarana praktek secara langsung bagi peserta, agar dapat memahami secara mendalam keseluruhan materi yang telah dibahas.",https://mydigilearn.id/courses/564/neural-network-and-deep-learning
556,Time Series & Forecasting,"<br><p class=""ql-align-justify"">Course ini merupakan lanjutan dari course Unsupervised Machine Learning, peserta diharapkan telah mengakses terlebih dahulu course tersebut sebelum mengakses course ini. Materi yang akan dibahas meliputi Time Series Characteristics, Time Series Object, Decompose, Simple Moving Average, Concept Exponential Smoothing, Simple Exponential Smoothing, Holt &amp; Holt Winter, ARIMA, Sarima Models, &amp; Assumption. Dalam course ini dilengkapi dengan dive deeper sebagai sarana praktek secara langsung bagi peserta, agar dapat memahami secara mendalam keseluruhan materi yang dibahas.",https://mydigilearn.id/courses/556/time-series-and-forecasting
157,Programming for Data Science With R Language,"Programming for Data Sciene With R Language merupakan pembelajaran mandiri dalam bentuk video learning yang ditujukan bagi peserta pemula yang belum pernah belajar bahasa programming, maupun bagi yang telah menguasai bahasa pemrograman lainnya. Materi course ini mencakup:1. Introduction to Data Science2. P4DS Mind Map3. Rstudio Environment4. Rmarkdown5. Basic R Syntax6. Data Type in R7. Data Structure in R8. Working with Data Frame - Read Extracting9. Working with Data Frame - Explicit Coercions and Missing Value10. Working with Data Frame - Basic Subsetting and Conditional Subsetting11. Working with Data Frame - Sampling Dataset12. Working with Data Frame - Data Aggregating",https://mydigilearn.id/courses/157/programming-for-data-science-with-r-language
497,Advanced HTML with HTML5,"<p class=""ql-align-justify"">HTML5 merupakan singkatan dari Hyper Text Markup Language Versi 5, HTML5 merupakan sebuah teknologi penerus dari generasi sebelumnya yang dikeluarkan oleh W3C (World Wide Web Consortium) dan WHATWG (Web Hypertext Application Technology Working Group), dengan tambahan feature-feature baru untuk memperbaiki dan melengkapi dari HTML versi sebelumnya. Keunggulan HTML5 dari versi sebelumnya antara lain:<ul><li>1. Syntax Lebih Sederhana</li><li>2. Menunjang Pengembangan Web Responsive</li><li>3. Sudah Menunjang Konten Video &amp; Audio secara Default</li><li>4. Sudah Mendukung Graphic Vector</li><li>5. Menggunakan Local Storage untuk Mengganti Cookie</li><li>6. Kompatibel dengan Browser Terkini</li><li>7. Memungkinkan Javascripts Berjalan di Browser</li><li>8. Memungkinkan Efek Drag &amp; Drop</li></ul><br>Course ini akan menambah insight dan pemahaman anda mengenai HTML5 dengan beberapa materi seperti Base HTML Tags, Paragraph Tags, Break Tags, Header Tags, Bold and Italic Tags, Ordered and Unordered Lists, Tools to Create HTML5 File, Layout Elements, Heading Elements, External Links, HTML Special Characters, External Images, Embedding Video, Navbar &amp; List Item, Data input &amp; Button, serta Meta Tags",https://mydigilearn.id/courses/497/advanced-html-with-html5
726,Internship Telkomsel Fase Discovery - Directorate of Consumer,"Selamat Datang pada Self-Led Learning Program Internship Telkomsel Fase Discovery.Pada Self-Led Learning ini, peserta akan diberikan materi terkait Operating Model & Struktur Organisasi dan Probis Unit Dircons.Selamat Belajar!",https://mydigilearn.id/courses/726/internship-telkomsel-fase-discovery-directorate-of-consumer
770,Coaching Essential,"Sebagai pengantar sebelum masuk ke dalam pelatihan Coaching, pada Course ini akan dipelajari terlebih dahulu video-video penjelasan awal mengenai Coaching. Pada course ini akan dibahas mengenai apa itu Coaching dan mengapa Coaching dibutuhkan, serta bagaimana COACH Model yang digunakan di Telkom.",https://mydigilearn.id/courses/770/coaching-essential
522,Intermediate Relational Databases SQL,"<br><p class=""ql-align-justify"">Course ini merupakan course lanjutan Introduction to Relational Databases in SQL, peserta diharapkan untuk dapat mengakses dan menyelesaikan terlebih dahulu course tersebut sebelum mengakses course ini. Relational Databases and SQL ditujukan bagi peserta yang ingin mendapatkan pemahaman yang kuat tentang basis data relasional, dan untuk menguasai SQL, bahasa kueri standar yang telah lama diterima untuk sistem basis data relasional. Course ini fokus pada konsep lanjutan dalam Relational Databases and SQL, fondasi formal dan metodologi desain database, dan data semi terstruktur.",https://mydigilearn.id/courses/522/intermediate-relational-databases-sql
757,Mobile Angular UI,"Angular JS merupakan salah satu framework JavaScript yang dikembangkan oleh Google. Bisa dibilang framework ini dikembangkan Google untuk memudahkan developer dalam pengembangan web maupun aplikasi web bertenaga dengan cepat. Namun bagi developer yang ingin membuat aplikasi mobile dengan menggunakan Angular JS maka dapat mencoba salah satu framework menarik yang bernama Mobile Angular UI.<br>Framework ini sendiri bersifat open source dan gratis dibawah lisensi MIT. Menggabungkan kemampuan Bootstrap dan Angular JS sehingga developer dapat mengembangkan aplikasi mobile yang berbasis HTML5. Dengan hal ini developer dapat membuat aplikasi mobile dengan cepat namun bertenaga. Dengan menggunakan Mobile Angular UI ini memungkinkan developer dapat mengembangkan aplikasi mobile dengan kode-kode yang lebih efisien dibandingkan menggunakan Angular JS maupun Bootstrap.<br>Course Mobile Angular UI ini ditujukan bagi peserta yang ingin mendapatkan pemahaman yang lebih dalam tentang Layouts, Components, Dropdown &amp; Accordions, Tabs, Drag &amp; Drop, Scrollable Areas, Forms, Swipes &amp; Switch, Sections, serta Core Details &amp; Touch Events.<br>Kami berharap course ini dapat memenuhi kebutuhan anda dalam menambah insight maupun mendukung pekerjaan anda. Anda dapat ikut aktif mengisi kolom diskusi interaktif yang terdapat di tiap section video learning, dan apabila telah menyelesaikan course ini anda dapat memberikan bintang serta komentar terbaik berdasarkan pengalaman anda dalam mengakses course Mobile Angular UI.<br><br>Selamat Belajar.",https://mydigilearn.id/courses/757/mobile-angular-ui
729,AngularJS,"AngularJS adalah framework JavaScript yang memungkinkan Anda membuat website menggunakan metode Model-View-Controller (MVC). AngularJS pertama kali diciptakan oleh Misko Hevery dan Adam Abrons sebagai sebuah framework open source. Saat ini pengembangannya dilanjutkan oleh Google dan komunitas AngularJS di seluruh dunia. Namun, Anda tidak akan menemukan versi terbaru dari AngularJS. Versi 1.8.x merupakan versi terakhir dan merupakan versi Long Term Support (LTS). Artinya, fokus pengembangannya hanya pada perbaikan bugs. AngularJS cukup mumpuni untuk membuat berbagai jenis website. Namun, banyak yang menggunakannya untuk mengembangkan website berjenis Rich Internet Applications (RIA) dan website jenis Single Page Application (SPA).Course AngularJS ditujukan bagi peserta yang ingin mendapatkan pemahaman yang lebih dalam tentang Home Overview Setup &amp;MVC Architecture First Application Directives Expressions Controllers &amp;Filters Tables &amp; HTML DOM Modules Forms Includes &amp; AJAX Views Scopes Services Dependency Injection Custom Directives Internationalization.Kami berharap course ini dapat memenuhi kebutuhan anda dalam menambah insight maupun mendukung pekerjaan anda. Anda dapat ikut aktif mengisi kolom diskusi interaktif yang terdapat di tiap section video learning, dan apabila telah menyelesaikan course ini anda dapat memberikan bintang serta komentar terbaik berdasarkan pengalaman anda dalam mengakses course AngularJS.Selamat Belajar.",https://mydigilearn.id/courses/729/angularjs
861,Pengembangan Spiritual Hindu: Dharmika Manusia Dharma yang ber-AKHLAK,"<span style=""color: rgb(0, 0, 0)"">Dharmika: Manusia Dharma yang Ber-AKHLAK",https://mydigilearn.id/courses/861/pengembangan-spiritual-hindu-dharmika-manusia-dharma-yang-ber-akhlak
483,SEC Rules Update terkait ICoFR,"Pada course ini, akan dibahas mengenai SEC Rules Update terkait ICoFR",https://mydigilearn.id/courses/483/sec-rules-update-terkait-icofr
915,Learning Modular,"<span>Dalam e-learning Learning Modular ini, kita akan mempelajari mengenai bagaimana menurunkan <em><span>learning requirement </em><span>menjadi sebuah<em><span> learning objectives</em><span>. Kita juga akan mempelajari mengenai kaidah pembuatan <em><span>Terminal Learning Objective</em><span> (TLO) dan <em><span>Enabling Learning Objective</em><span> (ELO) serta kaidah pembuatan modul.",https://mydigilearn.id/courses/915/learning-modular
963,Pre Course Ambidextrous Leadership BP V,"<span style=""color: rgb(0, 0, 0)"">Persiapan mengikuti kelas Ambidextrous Leadership BP V",https://mydigilearn.id/courses/963/pre-course-ambidextrous-leadership-bp-v
1014,Standardisasi Chapter Data Science & AI Q3 2023 - Artificial Intelligence	,<span>Pembelajaran ini bertujuan membantu para talent Chapter Data Science &amp; AI (DSC) dengan role Artificial Intelligence dalam memahami standarisasi yang telah ditetapkan oleh Chapter Management dalam rangka memberikan gambaran kepada mengenai peran dan tugas yang akan dijalankan di Chapter DSC.<br><br>Standarisasi untuk role Artificial Intelligence berisi tentang <strong><span>Queue Management</strong>,https://mydigilearn.id/courses/1014/standardisasi-chapter-data-science-and-ai-q3-2023-artificial-intelligence
1006,Menggunakan ChatGPT dalam Bahasa Pemrograman Dasar,"<span>Course ini akan memberikan pemahaman mendalam tentang bagaimana menggunakan ChatGPT dalam pengembangan bahasa pemrograman, salah satunya yaitu pembuatan website. Kamu akan memahami konsep dasar ChatGPT dan bagaimana memanfaatkannya untuk menghasilkan kode yang efisien dan efektif. Selain itu kamu juga akan belajar bagaimana merancang bahasa pemrograman yang mudah dipahami, serta bagaimana mengintegrasikannya ke dalam project pengembangan perangkat lunak yang ada.<br><br>Dengan mengikuti Course ini, kamu akan mendapatkan keterampilan yang sangat berharga dalam pengembangan bahasa pemrograman yang dapat meningkatkan produktifitas dan kemampuanmu. Selain itu, pemahaman tentang ChatGPT dalam konteks bahasa pemrograman akan memungkinkan kamu memahami bahasa pemrograman dasar dengan cara yang lebih intuitif dan juga efisien.",https://mydigilearn.id/courses/1006/menggunakan-chatgpt-dalam-bahasa-pemrograman-dasar
1018,Indibiz Internet,"<span>Hi! Para Peserta Pelatihan Indibiz Internet,<span><br>Course ini terdiri dari materi terkait Product Indibiz Internet. Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1018/indibiz-internet
1025,IndibizPay,"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan IndibizPay, <span style=""color: rgb(0, 0, 0)"">Course ini terdiri dari materi terkait Product IndibizPay Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1025/indibizpay
1032,Pengenalan Teknologi 5G,"<span style=""color: rgb(0, 0, 0)"">1. Gambaran Umum Teknologi 5G<br>2. Aspek Bisnis 5G<br>3. Trend Usecase 5G<br>4. Perkembangan Regulasi Telekomunikasi Terhadap Implementasi 5G",https://mydigilearn.id/courses/1032/pengenalan-teknologi-5g
1046,Video Learning Project GEDP SEKAR,<strong>Video Learning Project GEDP SEKAR</strong>,https://mydigilearn.id/courses/1046/video-learning-project-gedp-sekar
1059,Wifi Partnership,"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan Wifi Partnership, Program ini terdiri dari materi terkait Product Wifi Partnership Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1059/wifi-partnership
1064,Metro-Ethernet (Metro-E),"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan Metro-Ethernet (Metro-E), Program ini terdiri dari materi terkait Product Metro-Ethernet (Metro-E) Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1064/metro-ethernet-metro-e
1069,Session Initiation Protocol (SIP) Trunk,"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan Session Initiation Protocol (SIP) Trunk, Program ini terdiri dari materi terkait Product Session Initiation Protocol (SIP) Trunk Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1069/session-initiation-protocol-sip-trunk
1073,SMS Application to Person (A2P),"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan SMS Application to Person (A2P), Program ini terdiri dari materi terkait SMS Application to Person (A2P) Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1073/sms-application-to-person-a2p
1053,Pengantar Teknologi FTTH,Selamat Datang pada Course Pengantar Teknologi FTTH!,https://mydigilearn.id/courses/1053/pengantar-teknologi-ftth
1092,Menciptakan Respectful Workplace di Tempat Kerja,"<span style=""color: rgb(31, 40, 85)"">Menciptakan Respectful Workplace di Tempat Kerja (Do's and Don'ts Implementasi Telkom Group Respectful Workplace)",https://mydigilearn.id/courses/1092/menciptakan-respectful-workplace-di-tempat-kerja
1093,Pengantar Consultative Selling,"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan Pengantar Consultative Selling, Program ini terdiri dari materi terkait Consultative Selling. Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1093/pengantar-consultative-selling
1099,Pengantar IT Service Management,Course Pengantar IT Service Management (Pengelolaan Layanan IT),https://mydigilearn.id/courses/1099/pengantar-it-service-management
541,Hustler Skill,,https://mydigilearn.id/courses/541/hustler-skill
542,Hipster Skill,,https://mydigilearn.id/courses/542/hipster-skill
543,Hacker Skill,,https://mydigilearn.id/courses/543/hacker-skill
721,Pelatihan Dasar,Deskripsi,https://mydigilearn.id/courses/721/Pelatihan-Dasar
732,Pre Program Great Executive Development Program (GEDP),Pre Program Great Executive Development Program (GEDP),https://mydigilearn.id/courses/732/GEDP-Pre-Program-Great-Executive-Development-Program
958,Qualified Risk Governance Professional (QRGP),"<span>Sertifikasi BNSP (Badan Nasional Sertifikasi Profesi) Qualified Risk Governance Professional mungkin merupakan sertifikasi yang ditujukan untuk para profesional di Indonesia yang bekerja dalam bidang manajemen risiko dan tata kelola risiko. Sertifikasi ini menilai pengetahuan, keterampilan, dan pengalaman seseorang dalam merencanakan, mengelola, dan memitigasi risiko dalam berbagai konteks bisnis. Ini mungkin mencakup pemahaman tentang regulasi dan praktik terbaik dalam tata kelola risiko.",https://mydigilearn.id/courses/958/qualified-risk-governance-professional-qrgp
731,"Conversation, Feedback, and Recognition (CFR)","CFR merupakan metode pendukung OKR yang mewadahi komunikasi dua arah atau lebih yang dilakukan pada siklus OKR yaitu  Planning, Monitoring, dan Evaluating. CFR bermanfaat untuk mendorong optimalisasi pencapaian OKR dan mendukung budaya produktif pada organisasi.",https://mydigilearn.id/courses/731/conversation-feedback-and-recognition-cfr
733,Digital Mindset and Behavior,"Digital talent harus memiliki dasar dan prinsip yang kuat terkait mindset dan kemampuan untuk bisa sukses di era digital! Pada pembelajaran ini, kamu akan mempelajari mengenai pola pikir dan perilaku digital. Selamat belajar!",https://mydigilearn.id/courses/733/digital-mindset-and-behavior
736,Use Case Regional Banking,"Pada kesempatan ini, Peserta akan mempelajari case-case yang terkait dengan Cluster Regional Banking. Pastikan menyelesaikan materi hingga akhir agar poin dapat bertambah, ya!",https://mydigilearn.id/courses/736/use-case-regional-banking
735,Telkom Group 5 Bold Moves,Materi Komunikasi Transformasi Telkom Group 5 Bold Moves,https://mydigilearn.id/courses/735/Telkom-Group-5-Bold-Moves
